f1_predictions,f2_predictions,0_f1_predictions,1_f1_predictions
0.26,0.3274375445060058,0.26,0.26
0.13,0.20853815596688885,0.13,0.13
1.0,0.25976998631379467,0.6444444444444444,0.6444444444444444
0.15,0.3383007822237113,0.15,0.15
0.41,0.21413931472581846,0.41,0.41
0.04,-0.027762563953044078,0.04,0.04
0.24,0.6416365085236981,0.24,0.4622222222222222
1.0,0.6920852743162812,0.6444444444444444,0.6444444444444444
0.01,-0.03246269139689398,0.01,0.01
0.1,0.1011037215101325,0.1,0.1
0.12,0.054360097572773824,0.12,0.12
0.09,0.18398987493823066,0.09,0.09
0.09,0.06689992453447335,0.09,0.09
0.14,0.3662248457996659,0.14,0.3622222222222222
0.19,0.12660528267340695,0.19,0.19
0.05,0.234720697394904,0.05,0.05
0.13,0.061404809178198516,0.13,0.13
0.14,0.16193070897297923,0.14,0.14
0.03,0.11147035947720288,0.03,0.03
0.18,0.17788297287549462,0.18,0.18
1.0,0.6549884751592046,0.6444444444444444,0.6444444444444444
0.34,0.2759485226591363,0.34,0.34
0.36,0.20842741959680192,0.36,0.36
0.09,0.17362982854672615,0.09,0.09
0.16,0.49341724490729844,0.16,0.38222222222222224
0.17,0.08609992990574247,0.17,0.17
0.66,0.4055764251595466,0.30444444444444446,0.30444444444444446
0.03,0.03292200943866275,0.03,0.03
0.07,0.13680977932224475,0.07,0.07
0.1,0.3318433163973592,0.1,0.3222222222222222
1.0,0.6207271024445924,0.6444444444444444,0.6444444444444444
0.01,0.024947573123697386,0.01,0.01
0.49,0.1588806488536366,0.13444444444444442,0.13444444444444442
0.28,0.44760289335871856,0.28,0.28
0.51,0.5078961883923794,0.51,0.51
0.06,0.05171330215205469,0.06,0.06
0.15,0.41802059315418433,0.15,0.37222222222222223
0.13,0.3407136735682006,0.13,0.3522222222222222
0.09,0.31402495371735506,0.09,0.3122222222222222
0.49,0.3371505302947665,0.49,0.49
0.39,0.32765827918226115,0.39,0.39
0.19,0.07563229088976045,0.19,0.19
0.25,0.45551249569226615,0.25,0.4722222222222222
0.12,-0.05453105155300106,0.12,0.12
0.45,0.47960067755362407,0.45,0.45
0.52,0.3138585038882228,0.16444444444444445,0.16444444444444445
0.04,0.09191844104777377,0.04,0.04
0.13,0.06290106064061893,0.13,0.13
0.25,0.3195010447124206,0.25,0.25
0.06,0.1557444449438653,0.06,0.06
0.84,0.5598225550065437,0.4844444444444444,0.4844444444444444
0.04,0.07474673141902674,0.04,0.04
0.17,0.09383483609377663,0.17,0.17
0.21,0.6154058465139518,0.21,0.4322222222222222
0.12,0.1279337391387158,0.12,0.12
0.54,0.5357005691588049,0.54,0.54
0.52,0.619103474561705,0.52,0.52
1.0,0.46051810135904603,0.6444444444444444,0.6444444444444444
0.19,0.27339116855259904,0.19,0.19
0.21,0.310646594897222,0.21,0.21
0.45,0.4919872076629408,0.45,0.45
0.03,0.08916239055272715,0.03,0.03
0.21,0.2067623250928614,0.21,0.21
0.09,0.0002492152626993316,0.09,0.09
0.05,0.10547268587705069,0.05,0.05
0.0,-0.03282471736235018,0.0,0.0
0.07,0.040017699931856054,0.07,0.07
0.08,0.11682435495390826,0.08,0.08
0.1,0.1543811635175228,0.1,0.1
0.12,0.006206400490594954,0.12,0.12
0.63,0.5175407670551382,0.63,0.63
0.21,0.0007384363612482348,0.0,0.0
0.1,0.1209791936285292,0.1,0.1
0.69,0.3319373134956086,0.3344444444444444,0.3344444444444444
0.09000000000000001,0.12335842239442134,0.09000000000000001,0.09000000000000001
0.44,0.09775572939685234,0.08444444444444443,0.08444444444444443
0.05,0.032503497312468765,0.05,0.05
0.3,0.38798200821305195,0.3,0.3
0.15,-0.0012038456588928104,0.15,0.15
0.13,0.22990642102437286,0.13,0.13
0.03,0.05941293039478793,0.03,0.03
0.34,0.8384698276036139,0.34,0.5622222222222222
0.0,-0.04670547052179122,0.0,0.0
0.65,0.3368619964555408,0.29444444444444445,0.29444444444444445
0.2,0.09318752865296659,0.2,0.2
0.41,0.47906061842159064,0.41,0.41
0.17,0.2479585507411693,0.17,0.17
0.15,0.22285691728002158,0.15,0.15
0.23,0.40864122744461134,0.23,0.23
0.12,0.15378906938345333,0.12,0.12
0.03,-0.05431390727945798,0.03,0.03
0.36,0.39634415907597764,0.36,0.36
0.04,0.13875199919985512,0.04,0.04
0.07,0.03439244897283636,0.07,0.07
0.23,0.4345545473824461,0.23,0.4522222222222222
0.03,0.09858678009639801,0.03,0.03
0.14,0.08230427029543883,0.14,0.14
0.13,0.2105540875097134,0.13,0.13
0.04,0.34936076770318414,0.04,0.2622222222222222
0.02,0.09179469460661874,0.02,0.02
0.09000000000000001,-0.01666660426217123,0.09000000000000001,0.09000000000000001
0.02,0.0809369507566794,0.02,0.02
0.63,0.4776494029802052,0.63,0.63
0.1,0.03388760702746496,0.1,0.1
0.68,0.23746099409413093,0.3244444444444445,0.3244444444444445
0.12,0.4711356501035616,0.12,0.3422222222222222
0.19,0.051386308915381707,0.19,0.19
0.01,0.098173834017444,0.01,0.01
0.13,0.08724740899482303,0.13,0.13
0.03,0.09236272735075488,0.03,0.03
0.07,-0.010841777946692333,0.07,0.07
0.68,0.564861748829907,0.68,0.68
0.14,0.25522976428357813,0.14,0.14
0.59,0.23596499217829017,0.2344444444444444,0.2344444444444444
0.14,0.23871875059826766,0.14,0.14
0.2,0.1589463908319887,0.2,0.2
0.02,0.1261710419977593,0.02,0.02
0.07,0.2192447062376376,0.07,0.07
0.07,0.08603264564972998,0.07,0.07
0.15,0.15693939796142498,0.15,0.15
0.03,0.011880164771341156,0.03,0.03
0.3,0.26319445255205737,0.3,0.3
0.48,0.645569283107516,0.48,0.48
0.55,0.22158737216846738,0.19444444444444448,0.19444444444444448
0.04,0.11697898285187186,0.04,0.04
0.09,0.018610746198043593,0.09,0.09
0.06,0.11267355539301623,0.06,0.06
0.59,0.49679122689578825,0.59,0.59
0.09,0.31719964003918205,0.09,0.3122222222222222
0.25,0.20817441387005367,0.25,0.25
0.1,0.16833313215625945,0.1,0.1
0.4,0.24013470523094252,0.4,0.4
0.12,0.09356118989317372,0.12,0.12
0.83,0.21664809737610063,0.4744444444444444,0.4744444444444444
0.67,0.5195846901212108,0.67,0.67
0.59,0.38487158615254646,0.2344444444444444,0.2344444444444444
0.05,0.13793810429948822,0.05,0.05
0.69,0.23269916122424697,0.3344444444444444,0.3344444444444444
0.69,0.41427017147816503,0.3344444444444444,0.3344444444444444
0.09,0.10045107843402795,0.09,0.09
0.1,0.17507664322922262,0.1,0.1
0.06,0.10796206073152109,0.06,0.06
0.41,0.2846745404227742,0.41,0.41
0.09,0.31723591877271107,0.09,0.3122222222222222
0.58,0.27047367450577064,0.2244444444444444,0.2244444444444444
0.09,0.012384702831559485,0.09,0.09
0.31,0.4071210701609853,0.31,0.31
0.22,0.18669172256812971,0.22,0.22
0.02,6.504532794590623e-05,0.02,0.02
0.63,0.31376878290015464,0.27444444444444444,0.27444444444444444
0.05,0.14005192903697278,0.05,0.05
0.12,0.30275020382764484,0.12,0.12
0.12,0.32575834759239086,0.12,0.3422222222222222
0.58,0.28208786933160324,0.2244444444444444,0.2244444444444444
0.08,0.16129260860955724,0.08,0.08
0.83,0.16081137790540198,0.4744444444444444,0.4744444444444444
0.53,0.3959315447650783,0.53,0.53
0.03,0.046002258860725315,0.03,0.03
0.18,0.05268998962770036,0.18,0.18
0.2,0.14462749061884184,0.2,0.2
0.45,0.4887903348200089,0.45,0.45
0.28,0.45235662001370236,0.28,0.28
0.02,0.06683544365494332,0.02,0.02
0.36,0.4371633378547837,0.36,0.36
0.14,0.1534149984775124,0.14,0.14
0.1,-0.007651928280455467,0.1,0.1
0.43,0.3355868244528277,0.43,0.43
0.12,0.12664577286901765,0.12,0.12
0.13,0.20175615646321612,0.13,0.13
0.18,0.1459971660059739,0.18,0.18
0.7,0.3846488147506615,0.3444444444444444,0.3444444444444444
0.05,0.17748730011121003,0.05,0.05
1.0,0.3888368943666548,0.6444444444444444,0.6444444444444444
0.13,0.3093379627175542,0.13,0.13
0.09000000000000001,0.21230483155486218,0.09000000000000001,0.09000000000000001
0.52,0.3957097839368722,0.52,0.52
1.0,0.5788133332675595,0.6444444444444444,0.6444444444444444
0.35,0.5062210975178965,0.35,0.35
0.24,0.27064373279670617,0.24,0.24
0.02,0.13097828801002906,0.02,0.02
0.69,0.16383738100658174,0.3344444444444444,0.3344444444444444
0.69,0.3524445853778453,0.3344444444444444,0.3344444444444444
0.22,0.4145850276328504,0.22,0.22
0.05,0.16238719707656285,0.05,0.05
0.14,0.07472929141714726,0.14,0.14
0.09,0.24029219153751213,0.09,0.09
0.59,0.3715747637352593,0.2344444444444444,0.2344444444444444
0.15,0.27526478159430734,0.15,0.15
0.63,0.6031663783779402,0.63,0.63
0.07,0.17166501214903696,0.07,0.07
0.36,0.24014670315274259,0.36,0.36
0.15,0.10377394691333253,0.15,0.15
0.55,0.45251905696744327,0.55,0.55
0.08,0.08075610872647826,0.08,0.08
0.08,0.11398854404334473,0.08,0.08
0.21,0.25938137068080297,0.21,0.21
0.23,0.4703874516214741,0.23,0.4522222222222222
0.12,0.3505986630739062,0.12,0.3422222222222222
0.12,0.035558518960483565,0.12,0.12
0.39,0.42569837662151944,0.39,0.39
0.21,0.2948655776457105,0.21,0.21
0.04,0.06598187990264226,0.04,0.04
0.12,0.11601657488010547,0.12,0.12
0.02,0.08597799935600461,0.02,0.02
0.39,0.5132352645614984,0.39,0.39
0.09,0.20912447031963008,0.09,0.09
0.02,-0.07010792012116437,0.02,0.02
1.0,0.562681562703646,0.6444444444444444,0.6444444444444444
0.91,0.5478778467736245,0.5544444444444445,0.5544444444444445
0.05,0.09389675398737812,0.05,0.05
0.24,0.22414949046034743,0.24,0.24
0.07,0.1991517472459357,0.07,0.07
0.03,0.030132727232706852,0.03,0.03
0.4,0.3454218485748674,0.4,0.4
0.23,0.3758604400359721,0.23,0.23
0.2,0.2727046259713681,0.2,0.2
0.66,0.48642520594867356,0.66,0.66
0.03,-0.01986244643692328,0.03,0.03
0.65,0.5392464466663321,0.65,0.65
0.09,0.17386287111422633,0.09,0.09
0.63,0.4995883470079766,0.63,0.63
0.23,0.26260374042062606,0.23,0.23
0.36,0.4983615521606266,0.36,0.36
0.06,0.19137754808507956,0.06,0.06
0.1,0.13192964822900527,0.1,0.1
0.33,0.10936959798750004,0.0,0.0
0.54,0.3331800203028417,0.18444444444444447,0.18444444444444447
0.29,0.2658384687070113,0.29,0.29
0.34,0.6578560092537694,0.34,0.5622222222222222
0.09,0.030522551892227662,0.09,0.09
0.3,0.10709696268021848,0.3,0.3
0.28,0.4609405219629302,0.28,0.28
1.0,0.9445236147842156,1.0,1.0
0.22,0.2876145371385411,0.22,0.22
0.07,0.25464113163603697,0.07,0.07
0.06,-0.04408614258806273,0.06,0.06
0.07,-0.03129959974491195,0.07,0.07
0.1,-0.0010415466314745714,0.1,0.1
0.34,0.26044770182356825,0.34,0.34
0.2,0.138068936664766,0.2,0.2
0.13,0.207574195167415,0.13,0.13
0.02,-0.02006319370649509,0.02,0.02
0.3,0.4638339121521128,0.3,0.3
0.04,0.18532249215706362,0.04,0.04
0.41,0.33987966218610355,0.41,0.41
0.15,0.09604495971941832,0.15,0.15
0.34,0.6608104355982921,0.34,0.5622222222222222
0.09000000000000001,0.19052794615257912,0.09000000000000001,0.09000000000000001
0.41,0.23444189087837264,0.41,0.41
0.51,0.4294141807169465,0.51,0.51
0.19,0.15183667244027504,0.19,0.19
0.12,0.1212228963003641,0.12,0.12
0.49,0.2592932398493101,0.13444444444444442,0.13444444444444442
0.16,0.20474309828810416,0.16,0.16
0.12,0.15979170505398066,0.12,0.12
0.3,0.36368182274889355,0.3,0.3
0.37,0.2662857971284006,0.37,0.37
0.36,0.2527513861330182,0.36,0.36
0.69,0.14936473799864083,0.3344444444444444,0.3344444444444444
0.15,0.19075920464509782,0.15,0.15
0.05,0.19396857970932949,0.05,0.05
0.02,-0.008998871216040066,0.02,0.02
0.09,0.02733984296774808,0.09,0.09
0.26,0.1939933574873155,0.26,0.26
0.63,0.5035907461637361,0.63,0.63
0.23,0.34097551360241907,0.23,0.23
0.28,0.18411722124696822,0.28,0.28
0.16,0.058929159558033295,0.16,0.16
0.66,0.5510359399970927,0.66,0.66
0.03,0.08145815871939552,0.03,0.03
0.26,0.3302778898908563,0.26,0.26
0.03,0.1473717172160945,0.03,0.03
0.2,0.13393071047407912,0.2,0.2
0.22,0.2647321527482737,0.22,0.22
0.48,0.12036824495855172,0.12444444444444441,0.12444444444444441
0.09,0.1110726808392704,0.09,0.09
0.03,0.36541786593022996,0.03,0.25222222222222224
0.7,0.3371250902586745,0.3444444444444444,0.3444444444444444
0.05,0.08351933249492552,0.05,0.05
0.11,0.3533599613607805,0.11,0.3322222222222222
0.15,0.2985674084545228,0.15,0.15
0.11,0.3841026449642346,0.11,0.3322222222222222
0.69,0.24726358477241717,0.3344444444444444,0.3344444444444444
0.25,0.46299588938253433,0.25,0.4722222222222222
0.27,0.011549259664726863,0.0,0.0
0.21,0.1906042788818012,0.21,0.21
0.76,0.43884000636538323,0.40444444444444444,0.40444444444444444
1.0,0.9981901448477369,1.0,1.0
0.06,0.1330198671654634,0.06,0.06
0.91,0.6847251230838681,0.5544444444444445,0.5544444444444445
0.7,0.3937363822023766,0.3444444444444444,0.3444444444444444
0.53,0.5324333354381652,0.53,0.53
0.04,0.0754335988542077,0.04,0.04
0.12,0.17828856254625386,0.12,0.12
0.13,0.2487048467856108,0.13,0.13
0.44,0.5420219429513351,0.44,0.44
0.07,-0.044702457911967225,0.07,0.07
0.13,0.031758828541031014,0.13,0.13
1.0,0.5035197710308994,0.6444444444444444,0.6444444444444444
0.39,0.31208402498459187,0.39,0.39
0.15,0.2846728328547136,0.15,0.15
0.45,0.40758837162356043,0.45,0.45
0.09,0.20631688771708886,0.09,0.09
0.16,0.4018274326727672,0.16,0.38222222222222224
0.52,0.42230836934327554,0.52,0.52
0.59,0.4912048336655528,0.59,0.59
0.04,0.04552933995407554,0.04,0.04
0.29,1.0457935308798865,0.29,0.5122222222222221
0.05,0.17119334012215975,0.05,0.05
0.03,0.061508686701261556,0.03,0.03
0.13,0.17065681695883694,0.13,0.13
0.03,0.038437542997282775,0.03,0.03
0.17,0.24750162445342752,0.17,0.17
0.14,0.3275357580165438,0.14,0.14
0.09,0.08394567634441022,0.09,0.09
0.15,0.1064993360324904,0.15,0.15
0.2,0.30317903927979906,0.2,0.2
0.59,0.3595327515009155,0.2344444444444444,0.2344444444444444
0.21,0.061608986545998584,0.21,0.21
0.08,-0.021637573268659588,0.08,0.08
0.59,0.550902426281878,0.59,0.59
0.08,-0.008574666343484388,0.08,0.08
1.0,0.6618079197983482,0.6444444444444444,0.6444444444444444
0.7,0.4164808667421886,0.3444444444444444,0.3444444444444444
0.05,0.07734768197202005,0.05,0.05
0.32,0.31616314794530714,0.32,0.32
0.54,0.7198789117097154,0.54,0.54
0.11,0.07987813667293245,0.11,0.11
0.75,0.28000112626513324,0.39444444444444443,0.39444444444444443
0.6,0.5695832980758687,0.6,0.6
0.19,0.2861764162904796,0.19,0.19
0.45,0.34888319549281754,0.45,0.45
0.54,0.6557439663042054,0.54,0.54
0.81,0.5033554386871966,0.4544444444444445,0.4544444444444445
0.48,0.34958734213820486,0.48,0.48
0.09,0.17862833742515954,0.09,0.09
0.19,0.11303058851703254,0.19,0.19
0.09,0.12462488263252745,0.09,0.09
0.26,0.30395070440332617,0.26,0.26
0.06,0.09822242226721015,0.06,0.06
0.06,-0.043440410248088784,0.06,0.06
0.13,0.27480235756005417,0.13,0.13
0.7,0.34384461514737213,0.3444444444444444,0.3444444444444444
0.55,0.4288102694561409,0.55,0.55
0.03,0.02020740686364056,0.03,0.03
0.09,0.09586660905049776,0.09,0.09
0.06,0.13726978239223006,0.06,0.06
0.58,0.39073313394895853,0.58,0.58
0.74,0.8084895933864211,0.74,0.74
0.36,0.1972041033984783,0.36,0.36
1.0,0.7482282450565046,0.6444444444444444,0.6444444444444444
0.21,0.08900372053956415,0.21,0.21
0.18,0.4617200224674878,0.18,0.4022222222222222
0.09,0.2202800377523863,0.09,0.09
0.18,0.2666684632585649,0.18,0.18
0.59,0.34570368094986953,0.2344444444444444,0.2344444444444444
0.3,0.23213086530266433,0.3,0.3
0.49,0.3257713525032252,0.49,0.49
0.52,0.5034445579095882,0.52,0.52
0.12,0.20438500706145776,0.12,0.12
0.06,0.14269841108690398,0.06,0.06
0.36,0.6082309748483269,0.36,0.5822222222222222
0.22,0.11039823915871341,0.22,0.22
0.31,0.126174247633009,0.31,0.31
0.12,0.12828125583734787,0.12,0.12
0.03,0.08389206268869362,0.03,0.03
0.05,0.1710642910928361,0.05,0.05
0.04,0.0037522990982783166,0.04,0.04
0.13,0.3131968108988622,0.13,0.13
0.83,0.1534302300350705,0.4744444444444444,0.4744444444444444
0.31,0.36733761977621093,0.31,0.31
0.05,0.0003982674131401964,0.05,0.05
0.68,0.43844002228980106,0.3244444444444445,0.3244444444444445
0.29,0.7292029579862589,0.29,0.5122222222222221
0.9,0.2926364561073017,0.5444444444444445,0.5444444444444445
0.27,0.2577233997955829,0.27,0.27
0.27,0.2825241487331675,0.27,0.27
