f1_predictions,f2_predictions,0_f1_predictions,1_f1_predictions
1.0,0.5910943794227165,0.6888888888888889,0.6888888888888889
0.02,0.03459813928626629,0.02,0.02
0.27,0.3147626191483274,0.27,0.27
0.13,0.20885645495471247,0.13,0.13
0.26,0.17335013385339193,0.26,0.26
0.31,0.5085929118132247,0.31,0.31
0.16,0.12051164266287757,0.16,0.16
0.39,0.379695162766499,0.39,0.39
0.28,0.25529224326525746,0.28,0.28
0.41,0.15353641524010836,0.09888888888888886,0.09888888888888886
0.38999999999999996,0.6291608632067358,0.38999999999999996,0.6566666666666666
0.41,0.46877300039160996,0.41,0.41
0.13,0.11310624889508988,0.13,0.13
0.66,0.3040474248919129,0.3488888888888889,0.3488888888888889
0.01,0.13128578235616792,0.01,0.01
0.13,0.058480510574907246,0.13,0.13
0.1,-0.011174597901606603,0.1,0.1
0.21,0.10067546834010524,0.21,0.21
0.15,0.24677449931071974,0.15,0.15
0.18,0.04993116381397125,0.18,0.18
0.54,0.47364266203584077,0.54,0.54
0.15,0.02577265434278475,0.15,0.15
0.45,0.31803947254377507,0.45,0.45
0.41,0.7898900405877536,0.41,0.6766666666666666
0.89,0.5180884939520146,0.5788888888888889,0.5788888888888889
0.17,0.02984945283410087,0.17,0.17
0.06,0.031188243803371624,0.06,0.06
0.32,0.4023549002699165,0.32,0.32
0.03,0.07485843345110924,0.03,0.03
0.26,0.1346325327932022,0.26,0.26
0.21,0.06571888397228473,0.21,0.21
0.02,0.06536165887684217,0.02,0.02
0.11,0.21875556743566232,0.11,0.11
0.19,0.16134250280430162,0.19,0.19
0.04,0.029550339800645725,0.04,0.04
0.02,0.02160907535007317,0.02,0.02
0.45,0.6608123933286012,0.45,0.7166666666666667
0.05,-0.03646045838973397,0.05,0.05
0.25,0.35139222328955,0.25,0.25
0.02,0.11288762327318436,0.02,0.02
0.39,0.4463200191307356,0.39,0.39
0.12,-0.05958774942201331,0.12,0.12
0.02,8.842586449156475e-05,0.02,0.02
0.24,-0.013409301870196427,0.0,0.0
0.0,0.09548718122321795,0.0,0.0
0.11,0.1420060623530287,0.11,0.11
0.31,0.40854786454388897,0.31,0.31
0.38,0.44274038411786054,0.38,0.38
0.13,0.10387357745714393,0.13,0.13
0.05,0.045480974373446365,0.05,0.05
0.03,0.20462398681311753,0.03,0.03
0.13,0.1754241634857563,0.13,0.13
0.23,0.4892304934811974,0.23,0.4966666666666667
0.02,-0.023656712805894792,0.02,0.02
0.16,0.1809093126360044,0.16,0.16
0.1,0.18240511588225491,0.1,0.1
0.07,0.21533561488325073,0.07,0.07
0.07,0.06685237599893715,0.07,0.07
0.54,0.4708738743524624,0.54,0.54
0.13,0.08437055893704751,0.13,0.13
0.08,-0.017431265881204555,0.08,0.08
0.24,0.21542180310316517,0.24,0.24
0.06,-0.012458224695160142,0.06,0.06
0.69,0.19883518225875516,0.37888888888888883,0.37888888888888883
0.06,0.06682335271959275,0.06,0.06
0.24,0.600736015596208,0.24,0.5066666666666666
0.06,0.21431731848931232,0.06,0.06
0.44,0.6815142297142093,0.44,0.7066666666666667
0.14,0.35713660973819694,0.14,0.4066666666666667
0.09000000000000001,0.16255879485528002,0.09000000000000001,0.09000000000000001
0.11,0.08188067621960879,0.11,0.11
0.07,0.12679371317136712,0.07,0.07
0.11,0.35562566971638043,0.11,0.37666666666666665
0.09,0.10288014672122145,0.09,0.09
0.03,-0.02329793153706991,0.03,0.03
0.12,0.0365576908626892,0.12,0.12
0.1,0.4363338830310076,0.1,0.3666666666666667
0.72,0.6815747405962429,0.72,0.72
0.21,0.18440810634018376,0.21,0.21
1.0,0.46649319132659167,0.6888888888888889,0.6888888888888889
0.11,0.03100193187513378,0.11,0.11
0.49,0.33962051813275274,0.49,0.49
0.04,0.008980261756594415,0.04,0.04
0.11,0.018460358461322796,0.11,0.11
0.18,0.08913714921901125,0.18,0.18
0.53,0.8179253811720715,0.53,0.7966666666666666
0.25,0.16406390323030678,0.25,0.25
0.09,0.14797553662533103,0.09,0.09
0.21,0.2321733081637506,0.21,0.21
0.0,0.0866764823026307,0.0,0.0
0.33,0.5332797672245649,0.33,0.5966666666666667
0.5,0.5065807397153413,0.5,0.5
0.09,0.25056820277072395,0.09,0.09
0.32,0.06318744754455977,0.00888888888888889,0.00888888888888889
0.09,0.09740897203720436,0.09,0.09
0.13,0.11137155669281176,0.13,0.13
0.15,0.23062405861167382,0.15,0.15
0.08,0.0488027527538436,0.08,0.08
0.12,0.08109559352630555,0.12,0.12
0.51,0.460935221757809,0.51,0.51
0.09,0.13514301220408226,0.09,0.09
0.27,0.17904920002127853,0.27,0.27
0.15,0.219667372892473,0.15,0.15
0.06,0.11366419933980917,0.06,0.06
0.19,0.17473287931328313,0.19,0.19
0.11,0.19776223309867866,0.11,0.11
0.06,0.09481791906050441,0.06,0.06
0.05,-0.01498413098765991,0.05,0.05
0.47,0.3821463056714742,0.47,0.47
0.16,0.1439263919723497,0.16,0.16
0.05000000000000001,0.04547434798829908,0.05000000000000001,0.05000000000000001
0.82,0.7647446235923683,0.82,0.82
0.03,-0.02602341418526774,0.03,0.03
0.12,0.17247676172786694,0.12,0.12
0.5,0.23474354153846436,0.18888888888888888,0.18888888888888888
1.0,0.47003943970546375,0.6888888888888889,0.6888888888888889
0.19,0.12806174784053093,0.19,0.19
0.4,0.2850253559071353,0.4,0.4
0.47,0.19384137095419685,0.15888888888888886,0.15888888888888886
0.05,0.11090893423818182,0.05,0.05
0.23,0.1746842218147168,0.23,0.23
0.24,0.2611575471044591,0.24,0.24
0.21,0.02678431192281744,0.21,0.21
0.06,0.07518266807697663,0.06,0.06
0.02,0.004632405420013669,0.02,0.02
0.03,0.0027268971812372533,0.03,0.03
0.05,0.02155436307442185,0.05,0.05
0.65,0.15731458796116726,0.3388888888888889,0.3388888888888889
1.0,0.33550802922802264,0.6888888888888889,0.6888888888888889
0.07,-0.01785668446640329,0.07,0.07
0.22,0.2981121277477552,0.22,0.22
0.07,0.07250394421114548,0.07,0.07
0.45,0.28286944419089477,0.45,0.45
0.3,0.44507167804187786,0.3,0.3
0.09000000000000001,0.22580445152809242,0.09000000000000001,0.09000000000000001
0.09000000000000001,0.2213658172579367,0.09000000000000001,0.09000000000000001
0.24,0.3936457202522612,0.24,0.24
0.02,0.02244148659579212,0.02,0.02
0.53,0.6097441029242201,0.53,0.53
0.14,0.22711264378414486,0.14,0.14
0.17,0.18557700812941877,0.17,0.17
0.3,0.4157836050004087,0.3,0.3
0.06,0.07805015929587003,0.06,0.06
0.06,0.036383294863661264,0.06,0.06
0.01,0.16315470849199354,0.01,0.01
0.32,0.015476963632310381,0.00888888888888889,0.00888888888888889
0.03,-0.042700527745995726,0.03,0.03
0.23,0.3061018268585557,0.23,0.23
0.01,0.04215299428315325,0.01,0.01
0.26,0.08970886736807207,0.26,0.26
0.39,0.32555023135921923,0.39,0.39
0.16,0.137250114181442,0.16,0.16
0.1,0.010405427092543856,0.1,0.1
0.06,0.23156310536532781,0.06,0.06
0.21,0.4456013495068101,0.21,0.4766666666666667
0.43,0.3243655212594655,0.43,0.43
0.56,0.44189914337784986,0.56,0.56
0.09,0.14225627603365348,0.09,0.09
0.15,0.21970481469854752,0.15,0.15
0.17,0.20471885297597575,0.17,0.17
0.24,0.07331760866459969,0.24,0.24
0.11,-0.004323978754163321,0.11,0.11
0.04,0.0990796340642918,0.04,0.04
0.12,0.022655445701203453,0.12,0.12
0.09,0.09185639060858278,0.09,0.09
0.11,0.08985098326678972,0.11,0.11
0.29,0.1854921504326663,0.29,0.29
0.18,0.3234038715083891,0.18,0.18
0.11,0.14147920884051454,0.11,0.11
0.18,0.43488471069309975,0.18,0.44666666666666666
0.54,0.27993728201746515,0.22888888888888892,0.22888888888888892
0.05000000000000001,0.11504538529449398,0.05000000000000001,0.05000000000000001
0.03,0.07391563496977857,0.03,0.03
0.13,0.08493119927581486,0.13,0.13
0.14,0.07627220202593624,0.14,0.14
0.02,0.0693463759721751,0.02,0.02
0.05,0.126865220396365,0.05,0.05
0.17,0.20293806968556743,0.17,0.17
0.17,0.17390823991458187,0.17,0.17
0.3,0.43344200212100226,0.3,0.3
0.36,0.3601686923259345,0.36,0.36
0.09,0.15082991012155272,0.09,0.09
0.75,0.6426263118339677,0.75,0.75
0.09,0.15104520884467965,0.09,0.09
0.16,0.2791123580950251,0.16,0.16
0.03,-0.015334621039041235,0.03,0.03
0.75,0.19254142553404296,0.4388888888888889,0.4388888888888889
0.15,0.04651988021411063,0.15,0.15
0.07,0.3202651300992062,0.07,0.33666666666666667
0.05,0.055645397722144274,0.05,0.05
0.07,0.3341869557817545,0.07,0.33666666666666667
0.08,-0.012227797353908637,0.08,0.08
0.21,0.26965851248784717,0.21,0.21
0.17,0.2429314475920113,0.17,0.17
0.12,0.2306939845866191,0.12,0.12
0.34,0.8918411896772342,0.34,0.6066666666666667
0.85,0.715537271020904,0.85,0.85
0.48,0.24874829194649362,0.16888888888888887,0.16888888888888887
0.59,0.5462721276411795,0.59,0.59
0.21,0.28389171488890813,0.21,0.21
0.06,0.09858618564699015,0.06,0.06
0.46,0.21289534425317885,0.1488888888888889,0.1488888888888889
0.21,0.15495338909774325,0.21,0.21
0.39,0.2116248391893174,0.39,0.39
0.53,0.11481714127326043,0.2188888888888889,0.2188888888888889
0.09000000000000001,0.06281464318703284,0.09000000000000001,0.09000000000000001
0.33,0.5935815933149405,0.33,0.5966666666666667
0.13,0.15918012423483485,0.13,0.13
0.27,0.11769037711774338,0.27,0.27
0.47,0.3798340375611459,0.47,0.47
0.28,0.4152047081800486,0.28,0.28
0.65,0.6938577600656227,0.65,0.65
0.12,0.3340233274377513,0.12,0.38666666666666666
0.27,0.3541773639794072,0.27,0.27
0.59,0.33080455477225296,0.27888888888888885,0.27888888888888885
0.47,0.2012332908231302,0.15888888888888886,0.15888888888888886
0.44,0.6031817649203101,0.44,0.44
0.09,0.2649206794147052,0.09,0.09
0.59,0.597286811337695,0.59,0.59
0.22,0.09663066067473733,0.22,0.22
0.06,0.2230064253965435,0.06,0.06
0.37,0.4300405988955206,0.37,0.37
0.76,0.5078880918117614,0.4488888888888889,0.4488888888888889
0.15,0.3218859011926794,0.15,0.15
0.19,0.0350677232051127,0.19,0.19
0.08,0.06597076317505068,0.08,0.08
0.13,0.04078161473916722,0.13,0.13
0.32,0.1540518043370439,0.32,0.32
0.19,-0.030305236617810677,0.0,0.0
0.87,0.49985596879847494,0.5588888888888889,0.5588888888888889
1.0,0.7929594601108761,0.6888888888888889,0.6888888888888889
0.18,0.05048070008227534,0.18,0.18
0.14,0.19824955981535383,0.14,0.14
0.15,0.506766135983742,0.15,0.41666666666666663
0.06,0.12991183363787168,0.06,0.06
0.15,0.16397467290209067,0.15,0.15
0.69,0.38753320508549394,0.37888888888888883,0.37888888888888883
0.27,0.30145405475552245,0.27,0.27
0.54,0.5320488691223753,0.54,0.54
0.03,0.058142076373931095,0.03,0.03
0.12,-0.028278003665569068,0.12,0.12
0.1,0.08371059152194552,0.1,0.1
0.01,0.03345025592984879,0.01,0.01
0.11,0.2642625323301173,0.11,0.11
0.7,0.4367196271417504,0.38888888888888884,0.38888888888888884
0.59,0.3634241881304159,0.27888888888888885,0.27888888888888885
0.04,-0.07588907205396381,0.04,0.04
0.09,0.09799916266004499,0.09,0.09
0.15,0.1372790871836135,0.15,0.15
0.08,0.11252921920418113,0.08,0.08
0.22,0.2169127408016052,0.22,0.22
0.11,0.264181162744736,0.11,0.11
0.11,0.1526861632165027,0.11,0.11
0.22,0.20790111374944498,0.22,0.22
0.23,0.433943504315934,0.23,0.4966666666666667
1.0,0.7721680258867513,0.6888888888888889,0.6888888888888889
0.49,0.2317610263235547,0.17888888888888888,0.17888888888888888
0.18,0.48668049511365374,0.18,0.44666666666666666
0.13,0.13782484566795178,0.13,0.13
0.06,0.14398782034623975,0.06,0.06
0.01,0.046458419877476675,0.01,0.01
0.06,0.07155942449473277,0.06,0.06
0.26,0.20262803698000603,0.26,0.26
0.17,0.09592458710544802,0.17,0.17
0.08,0.11473987387503262,0.08,0.08
0.07,0.09355382658439404,0.07,0.07
0.16,0.21758117689313838,0.16,0.16
0.49,0.011864070455123804,0.17888888888888888,0.17888888888888888
0.15,0.44991634706816863,0.15,0.41666666666666663
0.27,0.4385073868076848,0.27,0.27
0.32,0.06402142438374323,0.00888888888888889,0.00888888888888889
0.11,0.15931670178882135,0.11,0.11
0.07,0.4836645773953987,0.07,0.33666666666666667
0.32,0.26554917037618997,0.32,0.32
0.31,0.40401869672500235,0.31,0.31
0.41,0.16636124545123876,0.09888888888888886,0.09888888888888886
0.24,0.46106395733634953,0.24,0.5066666666666666
0.1,0.15624204308189985,0.1,0.1
0.04,0.053828381320578406,0.04,0.04
0.17,0.00656370333755002,0.17,0.17
0.11,0.24829914737775832,0.11,0.11
0.27,0.16905562086106338,0.27,0.27
0.18,0.04317605544479511,0.18,0.18
0.02,0.0827736805265481,0.02,0.02
0.1,0.19144132764097285,0.1,0.1
0.32,0.7378711809127414,0.32,0.5866666666666667
0.11,0.12778637909232093,0.11,0.11
0.22,0.20887581614939343,0.22,0.22
0.38,0.36904870256419153,0.38,0.38
0.47,0.629376462410272,0.47,0.47
0.39,0.18836423016680282,0.0788888888888889,0.0788888888888889
0.32,0.1102322270642776,0.00888888888888889,0.00888888888888889
0.16,0.2555337754592706,0.16,0.16
0.13,0.013112016319521136,0.13,0.13
0.08,0.12642364571615555,0.08,0.08
0.47,0.7404503466976897,0.47,0.7366666666666666
0.19,0.010122162003289109,0.19,0.19
0.28,0.017188431284730216,0.0,0.0
0.6,0.3726344690475994,0.28888888888888886,0.28888888888888886
0.25,0.39967551383015654,0.25,0.25
0.04,0.04743331412570051,0.04,0.04
0.45,0.2836580831733647,0.45,0.45
0.1,0.16682747277402732,0.1,0.1
0.03,0.0814397842766322,0.03,0.03
0.02,0.10922438363034462,0.02,0.02
0.76,0.49741880917450043,0.4488888888888889,0.4488888888888889
0.11,0.03928872059490704,0.11,0.11
0.01,0.050299653475355616,0.01,0.01
0.03,0.08134650943903338,0.03,0.03
0.14,0.11987095301060371,0.14,0.14
0.02,0.07994348206061594,0.02,0.02
0.03,0.0667438385932553,0.03,0.03
0.04,0.09657423419280356,0.04,0.04
0.15,0.21036953937337516,0.15,0.15
0.02,0.054463533343155485,0.02,0.02
0.23,0.26207079085736784,0.23,0.23
0.64,0.6853022827140745,0.64,0.64
0.17,0.2628632045517588,0.17,0.17
1.0,0.633616031555298,0.6888888888888889,0.6888888888888889
0.15,0.1489699562007537,0.15,0.15
0.02,0.08205644286791106,0.02,0.02
0.03,0.03281672777426259,0.03,0.03
0.14,0.2314829705060638,0.14,0.14
0.17,0.11071689162723433,0.17,0.17
0.54,0.6619970352585967,0.54,0.54
0.03,0.08548988645404387,0.03,0.03
0.22,0.1860708463920268,0.22,0.22
0.13,0.09205108298796966,0.13,0.13
0.13,0.13828346096275806,0.13,0.13
0.1,0.3268082676345584,0.1,0.3666666666666667
0.81,0.7343907170848674,0.81,0.81
0.37,0.3877471144678749,0.37,0.37
0.12,0.158977991901378,0.12,0.12
0.64,1.0414754831305757,0.64,0.9066666666666667
0.69,0.48471356424100354,0.37888888888888883,0.37888888888888883
0.59,0.21667342700647207,0.27888888888888885,0.27888888888888885
0.12,0.0326196984649334,0.12,0.12
0.76,0.5430605934971062,0.4488888888888889,0.4488888888888889
0.37,0.35238261906119156,0.37,0.37
0.12,0.22673998877297485,0.12,0.12
0.83,0.780126239976289,0.83,0.83
0.12,0.07094211816004162,0.12,0.12
0.18,0.09625455046601494,0.18,0.18
0.36,0.6106647971366285,0.36,0.6266666666666667
0.52,0.34597050467046364,0.52,0.52
0.47,0.4294350599817729,0.47,0.47
0.41,0.4329893521685694,0.41,0.41
0.03,0.13422405020435416,0.03,0.03
0.03,0.1188287070992293,0.03,0.03
0.14,0.14663464804989768,0.14,0.14
0.11,0.10096036587590085,0.11,0.11
0.16,0.1706518520317404,0.16,0.16
0.06,0.17683622719509273,0.06,0.06
0.11,0.09795802007164803,0.11,0.11
0.02,0.30993685931264053,0.02,0.2866666666666667
0.05,0.013542777979144355,0.05,0.05
0.65,0.0724723368442311,0.3388888888888889,0.3388888888888889
0.02,0.052660818183216274,0.02,0.02
0.04,0.10546301605250064,0.04,0.04
0.08,0.06708260563506163,0.08,0.08
0.41,0.28023800907094587,0.41,0.41
0.08,0.26162810147870147,0.08,0.08
0.28,0.6682706529992213,0.28,0.5466666666666666
0.1,0.13515861766785084,0.1,0.1
0.04,0.07076537209733302,0.04,0.04
0.34,0.12246092876223932,0.02888888888888891,0.02888888888888891
0.11,0.34109892874236863,0.11,0.37666666666666665
0.07,0.07781991391866522,0.07,0.07
0.02,0.06929650022480571,0.02,0.02
0.37,0.4014518401570201,0.37,0.37
0.14,0.245738479572487,0.14,0.14
0.03,0.039186539745281634,0.03,0.03
0.55,0.38736064096484685,0.55,0.55
0.06,0.0978798919005644,0.06,0.06
0.12,0.2029542903522275,0.12,0.12
0.14,0.16740945025439075,0.14,0.14
0.11,-0.049824358465050206,0.11,0.11
0.34,0.2836327051142411,0.34,0.34
0.23,0.204635722922195,0.23,0.23
0.11,0.19113718837938115,0.11,0.11
0.05,0.0872593900584778,0.05,0.05
